country,product,kcal/country/year,kg_proteins/country/year,kg/country/year,energy_weight_ratio,prot_weight_ratio
Lettonie,Bananes,7482500000.0,82307.5,12115500.0,617.5972927241962,0.006793570219966159
Lettonie,Bananes plantains,748250000.0,7482.500000000001,1312000.0,570.3125,0.005703125000000001
Lettonie,Pommes,5237750000.0,29930.000000000004,14124500.0,370.82728592162556,0.002119013062409289
Lettonie,Ananas,1496500000.0,7482.500000000001,3321000.0,450.61728395061726,0.0022530864197530865
Lettonie,Raisin,6734250000.0,74825.00000000001,9963000.0,675.925925925926,0.007510288065843623
Lettonie,"Fruits, Autres",16461500000.0,209510.00000000003,28905000.0,569.5035460992908,0.007248226950354611
Lettonie,Café,4489500000.0,359160.0,9102000.0,493.2432432432432,0.03945945945945946
Lettonie,Feve de Cacao,38160750000.0,411537.5,4899500.0,7788.702928870292,0.08399581589958159
Lettonie,"Épices, Autres",2244750000.0,74825.00000000001,697000.0,3220.5882352941176,0.10735294117647061
Lettonie,Bière,76321500000.0,778180.0,155636000.0,490.38461538461536,0.005
Lettonie,Boissons Fermentés,2244750000.0,7482.500000000001,4141000.0,542.0792079207921,0.0018069306930693072
Lettonie,Aliments pour enfants,2244750000.0,104755.0,697000.0,3220.5882352941176,0.15029411764705883
Liban,Viande de Bovins,153122610000.0,10612980.900000002,73390840.0,2086.3994743758212,0.14460906701708282
Liban,Viande d'Ovins/Caprins,26400450000.0,1601627.2999999996,11235260.0,2349.785407725322,0.1425536480686695
Liban,Viande de Suides,19360330000.0,739212.5999999999,8197400.0,2361.764705882353,0.09017647058823527
Liban,Viande de Volailles,124962130000.0,12777817.8,98224140.0,1272.2140402552773,0.13008836524300443
Liban,Abats Comestible,7040120000.0,1232021.0,7040120.0,1000.0,0.175
Liban,"Beurre, Ghee",44000750000.0,52800.9,5979280.0,7358.870967741936,0.008830645161290323
Liban,Crème,5280090000.0,88001.50000000001,3134300.0,1684.6153846153845,0.028076923076923083
Liban,Graisses Animales Crue,17600300000.0,35200.60000000001,2121680.0,8295.454545454546,0.016590909090909097
Liban,Oeufs,24640420000.0,1900832.4,17841400.0,1381.081081081081,0.10654054054054053
Liban,Lait - Excl Beurre,295685040000.0,17741102.400000002,552215440.0,535.4523227383863,0.032127139364303184
Liban,Poissons Eau Douce,1760030000.0,334405.7000000001,3182520.0,553.030303030303,0.10507575757575761
Liban,Perciform,1760030000.0,176003.00000000003,2314560.0,760.4166666666666,0.07604166666666667
Liban,Poissons Pelagiques,12320210000.0,1496025.4999999998,13887360.0,887.1527777777778,0.10772569444444442
Liban,"Poissons Marins, Autres",14080240000.0,2217637.8000000003,23483140.0,599.5893223819302,0.09443531827515401
Liban,Crustacés,1760030000.0,492808.4000000001,6123940.0,287.40157480314963,0.0804724409448819
Liban,Blé,1730109490000.0,45672778.5,577289840.0,2996.951219512195,0.07911585365853659
Liban,Riz (Eq Blanchi),193603300000.0,3713663.3,52270480.0,3703.8745387453873,0.0710470479704797
Liban,Orge,17600300000.0,404806.9,5786400.0,3041.6666666666665,0.06995833333333333
Liban,Maïs,7040120000.0,193603.3,1977020.0,3560.9756097560976,0.09792682926829267
Liban,Avoine,1760030000.0,35200.60000000001,433980.0,4055.5555555555557,0.08111111111111115
Liban,Pommes de Terre,158402700000.0,2516842.9,212312660.0,746.082216670452,0.011854417442652736
Liban,Patates douces,1760030000.0,17600.300000000007,2025240.0,869.047619047619,0.008690476190476193
Liban,Haricots,21120360000.0,1267221.6,5834620.0,3619.8347107438017,0.2171900826446281
Liban,Pois,12320210000.0,950416.2,3809380.0,3234.1772151898736,0.24949367088607594
Liban,Légumineuses Autres,126722160000.0,8201739.800000002,36068560.0,3513.3689839572194,0.2273930481283423
Liban,Noix,149602550000.0,4241672.300000002,63553960.0,2353.9453717754172,0.06674127465857363
Liban,Arachides Decortiquees,29920510000.0,1320022.5,5448860.0,5491.150442477876,0.24225663716814158
Liban,Coco (Incl Coprah),3520060000.0,35200.60000000001,2459220.0,1431.3725490196077,0.014313725490196084
Liban,Sésame,72161230000.0,2270438.7,12199660.0,5915.01976284585,0.18610671936758894
Liban,Olives,24640420000.0,246404.20000000004,21120360.0,1166.6666666666667,0.011666666666666669
Liban,Huil Plantes Oleif Autr,61601050000.0,52800.9,7088340.0,8690.47619047619,0.007448979591836735
Liban,Tomates,63361080000.0,3432058.5,338600840.0,187.12617487895187,0.01013600113927656
Liban,Oignons,31680540000.0,880015.0,70208320.0,451.2362637362637,0.01253434065934066
Liban,"Légumes, Autres",121442070000.0,5280090.0,518413220.0,234.25727839270766,0.010185099060552507
Liban,"Oranges, Mandarines",19360330000.0,422407.2,68231300.0,283.74558303886926,0.006190812720848057
Liban,Citrons & Limes,14080240000.0,316805.4,73053300.0,192.73927392739273,0.004336633663366337
Liban,Pamplemousse,1760030000.0,52800.9,7908080.0,222.5609756097561,0.006676829268292683
Liban,Bananes,40480690000.0,686411.7,68761720.0,588.7096774193549,0.009982468443197756
Liban,Bananes plantains,8800150000.0,105601.8,12247880.0,718.503937007874,0.008622047244094488
Liban,Pommes,28160480000.0,176003.00000000003,63071760.0,446.4831804281346,0.0027905198776758413
Liban,Ananas,7040120000.0,52800.9,17118100.0,411.2676056338028,0.003084507042253521
Liban,Dattes,14080240000.0,123202.10000000002,8486720.0,1659.090909090909,0.014517045454545456
Liban,Raisin,33440570000.0,316805.4,44362400.0,753.804347826087,0.007141304347826088
Liban,"Fruits, Autres",77441320000.0,968016.5,149192680.0,519.0691661279897,0.006488364576599871
Liban,Café,19360330000.0,1777630.3000000003,42096060.0,459.90836197021764,0.042227949599083624
Liban,Feve de Cacao,44000750000.0,668811.4,8872480.0,4959.239130434783,0.0753804347826087
Liban,Thé,1760030000.0,475208.1,4773780.0,368.6868686868687,0.09954545454545453
Liban,Poivre,1760030000.0,52800.9,530420.0,3318.181818181818,0.09954545454545455
Liban,Piments,1760030000.0,52800.9,482200.0,3650.0,0.1095
Liban,"Épices, Autres",7040120000.0,211203.6,2073460.0,3395.3488372093025,0.10186046511627907
Liban,Bière,15840270000.0,193603.3,38720659.99999999,409.0909090909092,0.005000000000000001
Liban,Aliments pour enfants,22880390000.0,950416.2,6220380.0,3678.294573643411,0.1527906976744186
Libéria,Viande de Bovins,4701930000.0,438846.8000000001,3349320.0,1403.8461538461538,0.13102564102564104
Libéria,Viande d'Ovins/Caprins,3134620000.0,282115.8,2061120.0,1520.8333333333333,0.136875
Libéria,Viande de Suides,50153920000.0,1802406.5,17218940.0,2912.718204488778,0.10467581047381547
Libéria,Viande de Volailles,47019300000.0,4686256.9,38259540.0,1228.9562289562289,0.12248597081930417
Libéria,"Viande, Autre",9403860000.0,1708367.9,9103280.0,1033.0188679245282,0.18766509433962264
Libéria,Abats Comestible,4701930000.0,689616.4,3778720.0,1244.3181818181818,0.1825
Libéria,Graisses Animales Crue,6269240000.0,31346.200000000004,815860.0,7684.210526315789,0.03842105263157895
Libéria,Oeufs,10971170000.0,924712.9,8802700.0,1246.341463414634,0.10504878048780487
Libéria,Lait - Excl Beurre,9403860000.0,438846.8000000001,13053760.0,720.3947368421053,0.03361842105263159
Libéria,Poissons Eau Douce,1567310000.0,250769.60000000003,2318760.0,675.925925925926,0.10814814814814816
Libéria,Perciform,1567310000.0,250769.60000000003,3649900.0,429.4117647058824,0.06870588235294119
Libéria,Poissons Pelagiques,6269240000.0,799328.1,7085100.0,884.8484848484849,0.11281818181818182
Libéria,"Poissons Marins, Autres",3134620000.0,438846.8000000001,4680460.0,669.7247706422019,0.09376146788990827
Libéria,Blé,155163690000.0,3589139.9,47019300.0,3300.0,0.07633333333333334
Libéria,Riz (Eq Blanchi),1492079120000.0,29716197.6,406856500.0,3667.335092348285,0.07303852242744063
Libéria,Avoine,3134620000.0,94038.6,1245260.0,2517.2413793103447,0.07551724137931035
Libéria,Manioc,572068150000.0,4686256.9,520003400.0,1100.1238645747317,0.009011973575557391
Libéria,Pommes de Terre,1567310000.0,15673.100000000002,1159380.0,1351.851851851852,0.01351851851851852
Libéria,Patates douces,20375030000.0,266442.7000000001,20868840.0,976.3374485596707,0.012767489711934163
Libéria,Ignames,18807720000.0,313462.0000000001,19365940.0,971.1751662971175,0.016186252771618632
Libéria,Racines nda,21942340000.0,376154.4,24733440.0,887.1527777777778,0.015208333333333334
Libéria,"Sucre, canne",12538480000.0,78365.50000000001,40020080.0,313.3047210300429,0.0019581545064377686
Libéria,Légumineuses Autres,20375030000.0,1285194.2,5839840.0,3488.970588235294,0.2200735294117647
Libéria,Noix,6269240000.0,172404.1,2490520.0,2517.2413793103447,0.06922413793103449
Libéria,Soja,9403860000.0,1018751.5,2705220.0,3476.190476190476,0.3765873015873016
Libéria,Arachides Decortiquees,17240410000.0,720962.6,3134620.0,5500.0,0.22999999999999998
Libéria,Coco (Incl Coprah),6269240000.0,47019.3,5968660.0,1050.3597122302158,0.007877697841726618
Libéria,Huil Plantes Oleif Autr,34480820000.0,15673.100000000002,3907540.0,8824.175824175823,0.004010989010989011
Libéria,Tomates,1567310000.0,78365.50000000001,7385680.0,212.2093023255814,0.010610465116279071
Libéria,"Légumes, Autres",31346200000.0,1630002.4,108767020.0,288.1958152388472,0.014986182392420054
Libéria,"Oranges, Mandarines",1567310000.0,31346.200000000004,8287420.0,189.11917098445596,0.0037823834196891197
Libéria,Bananes,73663570000.0,1222501.8,121477260.0,606.3980205019442,0.010063626723223754
Libéria,Bananes plantains,39182750000.0,360481.3,44485840.0,880.7915057915058,0.008103281853281854
Libéria,Ananas,3134620000.0,15673.100000000002,7686260.0,407.8212290502793,0.002039106145251397
Libéria,"Fruits, Autres",1567310000.0,15673.100000000002,4122240.0,380.2083333333333,0.003802083333333334
Libéria,Feve de Cacao,10971170000.0,109711.7,2232880.0,4913.461538461538,0.04913461538461538
Libéria,Bière,7836550000.0,94038.6,19838280.0,395.02164502164504,0.004740259740259741
Libéria,Aliments pour enfants,3134620000.0,125384.80000000002,815860.0,3842.1052631578946,0.1536842105263158
Lituanie,Viande de Bovins,16518075000.0,1894072.6,13546330.0,1219.3763919821827,0.13982182628062362
Lituanie,Viande d'Ovins/Caprins,1101205000.0,99108.44999999998,724080.0,1520.8333333333333,0.13687499999999997
Lituanie,Viande de Suides,289616915000.0,16947544.95,137786390.0,2101.9268666520693,0.12299868622728267
Lituanie,Viande de Volailles,100209655000.0,10208170.35,80976280.0,1237.5186289120716,0.12606371087928464
Lituanie,"Viande, Autre",1101205000.0,198216.9,1236970.0,890.2439024390244,0.1602439024390244
Lituanie,Abats Comestible,12113255000.0,2037229.25,10710350.0,1130.9859154929577,0.1902112676056338
Lituanie,"Beurre, Ghee",55060250000.0,66072.3,7572670.0,7270.916334661355,0.008725099601593626
Lituanie,Crème,30833740000.0,418457.9,15537550.0,1984.4660194174758,0.026932038834951457
Lituanie,Graisses Animales Crue,74881940000.0,33036.15,10438820.0,7173.410404624277,0.0031647398843930637
Lituanie,Oeufs,56161455000.0,4250651.3,39552870.0,1419.908466819222,0.10746758199847445
Lituanie,Lait - Excl Beurre,318248245000.0,29633426.550000004,891402820.0,357.01956271576523,0.03324358627225344
Lituanie,Poissons Eau Douce,8809640000.0,1310433.95,13154120.0,669.7247706422019,0.09962155963302752
Lituanie,Perciform,12113255000.0,2037229.25,19097610.0,634.2812006319116,0.10667456556082149
Lituanie,Poissons Pelagiques,103513270000.0,14745134.95,95608730.0,1082.6759230041023,0.15422372988324393
Lituanie,Crustacés,1101205000.0,242265.1,1870540.0,588.7096774193549,0.12951612903225806
Lituanie,Blé,1046144750000.0,31186125.6,366837030.0,2851.7970227814785,0.08501357019491734
Lituanie,Riz (Eq Blanchi),33036150000.0,627686.85,9262190.0,3566.7752442996743,0.06776872964169381
Lituanie,Orge,59465070000.0,1761928.0000000002,24377360.0,2439.3564356435645,0.07227722772277229
Lituanie,Maïs,6607230000.0,143156.65,1991220.0,3318.181818181818,0.07189393939393939
Lituanie,Seigle,115626525000.0,3061349.9,42509530.0,2720.014194464159,0.07201561391057487
Lituanie,Avoine,18720485000.0,792867.5999999999,9051000.0,2068.3333333333335,0.08759999999999998
Lituanie,"Céréales, Autres",4404820000.0,121132.55,1538670.0,2862.7450980392155,0.07872549019607843
Lituanie,Pommes de Terre,191609670000.0,4558988.7,288877750.0,663.289817232376,0.01578172323759791
Lituanie,Miel,6607230000.0,11012.05,2051560.0,3220.5882352941176,0.005367647058823529
Lituanie,Pois,33036150000.0,2180385.9,10529330.0,3137.535816618911,0.20707736389684814
Lituanie,Légumineuses Autres,1101205000.0,66072.3,301700.0,3650.0,0.219
Lituanie,Noix,15416870000.0,396433.79999999993,4133290.0,3729.92700729927,0.09591240875912407
Lituanie,Arachides Decortiquees,13214460000.0,583638.65,2292920.0,5763.1578947368425,0.25453947368421054
Lituanie,Coco (Incl Coprah),1101205000.0,11012.05,995610.0,1106.060606060606,0.01106060606060606
Lituanie,Olives,2202410000.0,22024.1,1991220.0,1106.060606060606,0.01106060606060606
Lituanie,Huile de Colza&Moutarde,36339765000.0,33036.15,4072950.0,8922.222222222223,0.00811111111111111
Lituanie,Tomates,8809640000.0,407445.85,55723990.0,158.0942068218733,0.00731185706551164
Lituanie,Oignons,15416870000.0,528578.4,37712500.0,408.8,0.014016
Lituanie,"Légumes, Autres",58363865000.0,2411638.95,235386340.0,247.94924378364522,0.010245449884644963
Lituanie,"Oranges, Mandarines",12113255000.0,209228.95,47638430.0,254.27485750474983,0.004392020265991134
Lituanie,Citrons & Limes,1101205000.0,33036.15,5430600.0,202.77777777777777,0.006083333333333334
Lituanie,Pamplemousse,1101205000.0,22024.1,6848590.0,160.79295154185021,0.003215859030837004
Lituanie,Bananes,11012050000.0,121132.55,17649450.0,623.9316239316239,0.006863247863247863
Lituanie,Bananes plantains,2202410000.0,22024.1,3077340.0,715.6862745098039,0.007156862745098039
Lituanie,Pommes,7708435000.0,55060.25000000001,23170560.0,332.6822916666667,0.0023763020833333336
Lituanie,Ananas,2202410000.0,11012.05,4434990.0,496.5986394557823,0.0024829931972789113
Lituanie,Raisin,6607230000.0,77084.35,9382870.0,704.1800643086817,0.008215434083601286
Lituanie,"Fruits, Autres",15416870000.0,220241.00000000003,29898470.0,515.640766902119,0.007366296670030273
Lituanie,Café,7708435000.0,814891.7000000002,16382310.0,470.5340699815838,0.04974217311233887
Lituanie,Feve de Cacao,2202410000.0,33036.15,331870.0,6636.363636363636,0.09954545454545455
Lituanie,Poivre,1101205000.0,33036.15,331870.0,3318.181818181818,0.09954545454545455
Lituanie,"Épices, Autres",8809640000.0,352385.6000000001,2473940.0,3560.9756097560976,0.14243902439024395
Lituanie,Bière,151966290000.0,1552699.0500000003,310207940.0,489.88523633534334,0.0050053491538611175
Lituanie,Aliments pour enfants,3303615000.0,110120.5,754250.0,4380.0,0.146
Luxembourg,Viande de Bovins,30371650000.0,2325269.0,15836400.0,1917.8380187416333,0.146830655957162
Luxembourg,Viande d'Ovins/Caprins,2321400000.0,119939.0,885100.0,2622.754491017964,0.13550898203592815
Luxembourg,Viande de Suides,63451600000.0,2331072.5,23097400.0,2747.1317117944013,0.10092358880220284
Luxembourg,Viande de Volailles,14508750000.0,1479892.5,11326100.0,1281.0014038371548,0.1306621431913898
Luxembourg,"Viande, Autre",1354150000.0,183777.5,1070600.0,1264.851485148515,0.17165841584158417
Luxembourg,Abats Comestible,2514850000.0,384965.5,2151799.9999999995,1168.7192118226603,0.17890394088669956
Luxembourg,"Beurre, Ghee",7738000000.0,9672.500000000002,1065299.9999999998,7263.681592039803,0.009079601990049755
Luxembourg,Crème,3095200000.0,42559.0,1552900.0,1993.1740614334472,0.027406143344709897
Luxembourg,Graisses Animales Crue,9092150000.0,7738.000000000001,1250800.0,7269.067796610169,0.006186440677966102
Luxembourg,Oeufs,10639750000.0,822162.5,7759200.0,1371.2431693989072,0.10595969945355191
Luxembourg,Lait - Excl Beurre,71383050000.0,4617651.500000001,135309000.0,527.5558166862514,0.03412671367019194
Luxembourg,Poissons Eau Douce,2514850000.0,383031.0,3937900.0,638.6271870794078,0.0972678331090175
Luxembourg,Perciform,2514850000.0,400441.5,4483800.0,560.8747044917258,0.08930851063829787
Luxembourg,Poissons Pelagiques,2514850000.0,301782.0,2480400.0,1013.8888888888889,0.12166666666666667
Luxembourg,"Poissons Marins, Autres",967250000.0,158629.0,1335600.0,724.2063492063492,0.11876984126984128
Luxembourg,Crustacés,1160700000.0,237943.5,2851400.0,407.0631970260223,0.08344795539033457
Luxembourg,Cephalopodes,386900000.0,67707.5,477000.0,811.1111111111111,0.14194444444444446
Luxembourg,"Mollusques, Autres",580350000.0,73511.00000000001,2347900.0,247.1783295711061,0.03130925507900678
Luxembourg,Blé,149730300000.0,4058581.0000000005,54696000.0,2737.5,0.07420251937984497
Luxembourg,Riz (Eq Blanchi),8511800000.0,162497.99999999994,2226000.0,3823.809523809524,0.07299999999999997
Luxembourg,Orge,2901750000.0,77380.00000000001,985800.0,2943.548387096774,0.07849462365591399
Luxembourg,Maïs,5803500000.0,133480.49999999994,2459200.0,2359.9137931034484,0.05427801724137929
Luxembourg,Seigle,1547600000.0,42559.0,662500.0,2336.0,0.06424
Luxembourg,Avoine,1741050000.0,71576.5,810900.0,2147.0588235294117,0.08826797385620914
Luxembourg,"Céréales, Autres",8511800000.0,232140.0,2925600.0,2909.4202898550725,0.07934782608695652
Luxembourg,Pommes de Terre,17797400000.0,398507.00000000006,29547500.0,602.3318385650224,0.01348699551569507
Luxembourg,Miel,773800000.0,1934.5,254400.0,3041.6666666666665,0.007604166666666667
Luxembourg,Haricots,773800000.0,54166.00000000001,243800.0,3173.913043478261,0.22217391304347828
Luxembourg,Légumineuses Autres,1354150000.0,87052.5,376300.0,3598.5915492957747,0.23133802816901408
Luxembourg,Noix,580350000.0,9672.500000000002,259700.0,2234.6938775510203,0.03724489795918368
Luxembourg,Arachides Decortiquees,1547600000.0,67707.5,233200.0,6636.363636363636,0.2903409090909091
Luxembourg,Coco (Incl Coprah),580350000.0,5803.5,397500.0,1460.0,0.0146
Luxembourg,Olives,967250000.0,9672.500000000002,789700.0,1224.8322147651006,0.012248322147651008
Luxembourg,Huil Plantes Oleif Autr,12961150000.0,7738.000000000001,1494600.0,8671.985815602837,0.0051773049645390075
Luxembourg,Tomates,2127950000.0,102528.5,11893200.0,178.92156862745097,0.008620766488413548
Luxembourg,Oignons,773800000.0,29017.5,2618200.0,295.54655870445345,0.011082995951417004
Luxembourg,"Légumes, Autres",13734950000.0,636450.5,42431800.0,323.69472895328505,0.0149993754683987
